received bytes,received packets,sent bytes,sent packets,received bytes per seconds,received packets per seconds,sent bytes per seconds,sent packets per seconds,bytes ratio,packets ratio,bytes per packet
8252190,119337,296351556,242813,4126.095,59.6685,148175.778,121.4065,0.027845947938940466,0.4914769802275825,1220.4929554842615
324664204,382508,299475860,360209,162332.102,191.254,149737.93,180.1045,1.0841080947225596,1.0619057269529635,831.3947180664559
324269586,382537,299178662,360182,162134.793,191.2685,149589.331,180.091,1.0838660211669775,1.0620658444897302,830.6319083130195
324577447,382222,298551261,359715,162288.7235,191.111,149275.6305,179.8575,1.087174932414705,1.0625689782188676,829.9661148409157
324371246,381707,298228732,359527,162185.623,190.8535,149114.366,179.7635,1.0876592735538304,1.0616921677648687,829.5030192447299
324561155,381781,297888578,358657,162280.5775,190.8905,148944.289,179.3285,1.0895387704324804,1.0644738566374001,830.5667476168038
8199688,118056,295104628,240776,4099.844,59.028,147552.314,120.388,0.027785697755983683,0.49031464930059476,1225.639714921753
324608243,382366,293917234,359601,162304.1215,191.183,146958.617,179.8005,1.1044205832448737,1.0633062755665308,817.34264921399
8164004,117705,293124293,240247,4082.002,58.8525,146562.1465,120.1235,0.02785167996976627,0.48993327700241834,1220.0955391742664
324490511,381493,296954453,358101,162245.2555,190.7465,148477.2265,179.0505,1.092728220512659,1.0653223531908596,829.2477625027576
324186889,381161,297002555,358059,162093.4445,190.5805,148501.2775,179.0295,1.0915289567121738,1.0645200930572893,829.4793735110694
7549234,108605,271787716,224229,3774.617,54.3025,135893.858,112.1145,0.02777621487499457,0.4843485900574859,1212.0988632157303
7832175,113093,283811586,232365,3916.0875,56.5465,141905.793,116.1825,0.027596389246773035,0.4867041077614959,1221.4041959847652
7598315,109693,274122907,226414,3799.1575,54.8465,137061.4535,113.207,0.027718643010013023,0.4844797583188319,1210.7153577075624
323107621,372806,281827482,347739,161553.8105,186.403,140913.741,173.8695,1.1464730788745436,1.0720856734504902,810.4569289035742
324044620,379225,293335222,355719,162022.31,189.6125,146667.611,177.8595,1.104690455481681,1.0660802487356593,824.6262414996106
323908173,379052,294086213,356034,161954.0865,189.526,147043.1065,178.017,1.1014055017941287,1.064651128824775,826.0059797659774
8211942,118430,297097894,241563,4105.971,59.215,148548.947,120.7815,0.0276405257857533,0.490265479398749,1229.8981797709087
324378376,382301,300252453,360013,162189.188,191.1505,150126.2265,180.0065,1.0803521262156017,1.0619088755128288,834.0044748384087
324595547,382621,300239249,360286,162297.7735,191.3105,150119.6245,180.143,1.0811229647060567,1.061992417135276,833.3358748327718
324611019,382518,300546585,360212,162305.5095,191.259,150273.2925,180.106,1.0800688984704319,1.0619246443760897,834.360279502071
324575342,382312,300839160,360463,162287.671,191.156,150419.58,180.2315,1.0788999078444441,1.0606137106998499,834.5909566307777
324472495,382472,300340122,360547,162236.2475,191.236,150170.061,180.2735,1.080350147157495,1.0608103797840502,833.012400602418
324525166,382413,300798706,360311,162262.583,191.2065,150399.353,180.1555,1.078878198365654,1.0613414522454214,834.8307600933638
324352586,382280,300556001,360347,162176.293,191.14,150278.0005,180.1735,1.0791752116771076,1.0608663316192448,834.0738260621013
324575300,382777,300848870,360430,162287.65,191.3885,150424.435,180.215,1.0788649463765645,1.0620009433177038,834.6943095746747
324480275,382020,299434344,359772,162240.1375,191.01,149717.172,179.886,1.0836441493832116,1.0618391648043761,832.2891831493279
324454996,382070,299803097,359692,162227.498,191.035,149901.5485,179.846,1.0822269657874815,1.0622143389344216,833.4994856710741
324434140,382063,299277597,359679,162217.07,191.0315,149638.7985,179.8395,1.084057554765785,1.0622332691094003,832.0685861559891
8221520,118603,296345003,241802,4110.76,59.3015,148172.5015,120.901,0.02774306945206024,0.4904963565231057,1225.568866262479
324484748,382233,299522082,359538,162242.374,191.1165,149761.041,179.769,1.0833416549234591,1.0631226740984263,833.074896116683
324386773,382065,299805928,359487,162193.3865,191.0325,149902.964,179.7435,1.0819891893531872,1.0628061654524363,833.9826697488365
324591685,382131,299329086,359476,162295.8425,191.0655,149664.543,179.738,1.0843974080086558,1.0630222879969733,832.6816978045822
8193739,118605,296040089,241397,4096.8695,59.3025,148020.0445,120.6985,0.027677802110105433,0.4913275641370854,1226.3619224762529
324499442,381618,298039627,358644,162249.721,190.809,149019.8135,179.322,1.0887795199126322,1.0640579516177602,831.0180206555805
324439772,381135,298514778,358286,162219.886,190.5675,149257.389,179.143,1.086846601611127,1.0637730751410883,833.1745532898299
851633,12004,32450715,63144,425.8165,6.002,16225.3575,31.572,0.026243890157736125,0.19010515646775625,513.9160490307868
804998,11235,30275147,62003,402.499,5.6175,15137.5735,31.0015,0.026589400210013846,0.18120090963340482,488.28519587761883
314636145,303520,162788196,267564,157318.0725,151.76,81394.098,133.782,1.9327945927971337,1.1343828018717017,608.4084405973898
303077512,230407,38830660,183496,151538.756,115.2035,19415.33,91.748,7.8051084375078865,1.2556513493482147,211.6158390373632
863596,11973,31689863,62055,431.798,5.9865,15844.9315,31.0275,0.02725149048451235,0.19294174522600918,510.6738054951253
310934914,290655,142230011,253515,155467.457,145.3275,71115.0055,126.7575,2.186141390370841,1.1465002070883379,561.0319349939846
310949076,290362,142963222,253221,155474.538,145.181,71481.611,126.6105,2.175028455919943,1.1466742489761907,564.5788540444908
314757206,317402,188231827,284425,157378.603,158.701,94115.9135,142.2125,1.6721784568345075,1.1159426913949195,661.7977568779115
319714204,350268,245479376,322941,159857.102,175.134,122739.688,161.4705,1.3024075961477106,1.0846191719230447,760.1369166504098
