received bytes,received packets,sent bytes,sent packets,received bytes per seconds,received packets per seconds,sent bytes per seconds,sent packets per seconds,bytes ratio,packets ratio,bytes per packet
190315283,202035,145665416,184018,306960.1338709677,325.86290322580646,234944.21935483871,296.8032258064516,1.3065234578398486,1.0979089002162832,791.5824321533763
3934738,56692,145095051,114433,6346.351612903226,91.43870967741935,234024.27580645162,184.56935483870967,0.027118347406625193,0.49541653194445656,1267.9476287434568
190219358,201489,145326012,183231,306805.41612903227,324.98225806451615,234396.7935483871,295.53387096774196,1.308914731658638,1.0996447107749234,793.1300489545982
190214861,201195,144460299,182519,306798.1629032258,324.508064516129,233000.48225806453,294.38548387096773,1.3167275875567723,1.1023235937080522,791.4808814424799
190181233,201174,144305279,182482,306743.9241935484,324.4741935483871,232750.45,294.3258064516129,1.3179090489128953,1.1024320206924518,790.7918534430793
3901906,56277,144089728,113698,6293.3967741935485,90.76935483870967,232402.7870967742,183.38387096774193,0.02707969578511523,0.49496912874456894,1267.3022216749634
3898919,56267,143832030,113464,6288.579032258064,90.75322580645161,231987.14516129033,183.00645161290322,0.027107446095282116,0.4959017838257068,1267.6446273707961
190240822,201154,142164501,182231,306840.03548387095,324.44193548387096,229297.5822580645,293.9209677419355,1.3381738806933243,1.10384072962339,780.1334624734541
190144087,200796,142714272,181602,306684.0112903226,323.86451612903227,230184.30967741937,292.90645161290325,1.3323410779827263,1.1056926685829451,785.8628869726105
3856326,55581,141953120,111995,6219.88064516129,89.64677419354838,228956.64516129033,180.63709677419354,0.027166194022364566,0.49628108397696324,1267.4951560337515
3857498,55564,142355322,112053,6221.770967741935,89.61935483870968,229605.35806451613,180.7306451612903,0.02709767324329469,0.4958724889114972,1270.428475810554
3873523,55900,143235359,112483,6247.6177419354835,90.16129032258064,231024.77258064516,181.4241935483871,0.027043064136139737,0.4969639856689455,1273.3956153374288
3900620,56298,144112630,112959,6291.322580645161,90.80322580645161,232439.7258064516,182.19193548387096,0.02706646877515177,0.4983932223196027,1275.795908249896
3910251,56292,144018203,112965,6306.856451612904,90.79354838709678,232287.4241935484,182.2016129032258,0.027151088671756307,0.4983136369672022,1274.8922498118886
190201624,201493,145280432,182764,306776.81290322583,324.98870967741937,234323.27741935482,294.7806451612903,1.3092033206509188,1.1024764176752533,794.9072683898361
190262486,201551,145532870,183075,306874.97741935484,325.0822580645161,234730.43548387097,295.28225806451616,1.3073506074607062,1.1009203878191998,794.9357913423461
3930302,56701,145088985,114147,6339.196774193549,91.45322580645161,234014.49193548388,184.10806451612902,0.027088906852577404,0.496736664126083,1271.0713816394648
190226727,201860,146497668,183970,306817.30161290325,325.5806451612903,236286.56129032257,296.7258064516129,1.2984966218028808,1.09724411588846,796.3128118715008
190278307,201923,146541124,183971,306900.49516129034,325.68225806451613,236356.65161290322,296.72741935483873,1.298463542561609,1.0975805969419092,796.5446945442488
190239396,201904,146507863,183956,306837.73548387096,325.6516129032258,236303.0048387097,296.7032258064516,1.298492736871058,1.0975668094544349,796.4288362434495
190255095,201834,146715490,184207,306863.0564516129,325.5387096774194,236637.88709677418,297.10806451612905,1.2967621551071398,1.0956912603755558,796.4707638689083
190196579,201505,145709708,183543,306768.6758064516,325.008064516129,235015.65806451612,296.03709677419357,1.3053116474572855,1.097862626196586,793.8723241965098
190214395,201525,145815241,183458,306797.4112903226,325.0403225806452,235185.87258064517,295.9,1.3044891171561415,1.0984803061191117,794.8153855378342
190273445,201533,145943740,183484,306892.6532258064,325.0532258064516,235393.12903225806,295.94193548387096,1.3037451623481762,1.098368250092651,795.4030869176604
3928428,56663,145772124,114420,6336.174193548387,91.39193548387097,235116.32903225807,184.5483870967742,0.026949103108355615,0.4952193672434889,1274.0091242789722
190255496,201549,145852545,183266,306863.7032258065,325.0790322580645,235246.04032258064,295.59032258064514,1.3044372725892441,1.0997620944419586,795.8516309626444
190229995,201503,145887992,183218,306822.57258064515,325.0048387096774,235303.2129032258,295.51290322580644,1.3039455296636067,1.0997991463720813,796.2535995371634
190217903,201483,145917415,183272,306803.0693548387,324.9725806451613,235350.6693548387,295.6,1.3035997313960093,1.099365969706229,796.179530970361
3928891,56667,145178318,114376,6336.920967741936,91.39838709677419,234158.57741935484,184.4774193548387,0.027062519073957035,0.49544484856963,1269.3075295516542
190264791,201935,146627933,184002,306878.69516129035,325.7016129032258,236496.66612903227,296.7774193548387,1.2976026266427694,1.0974608971641613,796.882278453495
190262485,201913,146523879,183954,306874.97580645164,325.6661290322581,236328.8370967742,296.7,1.2985083816952456,1.0976276677865118,796.5245604879481
190342907,201907,146638558,184045,307004.68870967743,325.65645161290325,236513.80322580645,296.8467741935484,1.2980413173457421,1.097052351327121,796.753826509821
190254928,201863,146831379,184178,306862.7870967742,325.5854838709677,236824.80483870968,297.06129032258065,1.2957375276030065,1.0960212403218625,797.2253960842229
190312587,201965,146463855,184268,306955.78548387095,325.75,236232.0241935484,297.2064516129032,1.299382615594817,1.0960394642585798,794.8415080209261
190299414,201959,147022705,184253,306934.5387096774,325.74032258064517,237133.39516129033,297.18225806451613,1.2943539162879638,1.096096128692613,797.9392737160317
190241844,201877,146742627,184253,306841.68387096777,325.60806451612905,236681.65645161291,297.18225806451613,1.2964320449299302,1.0956510884490347,796.4192007728503
190264668,201885,147096471,184237,306878.49677419354,325.6209677419355,237252.37258064517,297.15645161290325,1.2934686108139195,1.0957896622285426,798.408956941331
190211851,201906,146778715,184203,306793.3080645161,325.6548387096774,236739.86290322582,297.1016129032258,1.2959089538288981,1.096105926613573,796.8312948214741
190261298,201863,147102639,184213,306873.06129032257,325.5854838709677,237262.32096774192,297.1177419354839,1.2933914666207993,1.0958129990825838,798.5464598046826
190239600,201878,146764056,184197,306838.06451612903,325.60967741935485,236716.21935483871,297.09193548387094,1.2962274632148352,1.095989619809226,796.7776673887197
190247963,201872,146736503,184200,306851.55322580645,325.6,236671.77903225805,297.0967741935484,1.2965278516961796,1.0959391965255156,796.615108577633
190141735,201844,146580290,184197,306680.21774193546,325.5548387096774,236419.82258064515,297.09193548387094,1.2971848739008498,1.095805034826843,795.7800072748199
190250126,201531,145888531,183557,306855.04193548387,325.05,235304.0822580645,296.05967741935484,1.3040787010186565,1.0979205369449272,794.785984734987
190210404,201543,145841872,183471,306790.9741935484,325.06935483870967,235228.8258064516,295.9209677419355,1.304223549736114,1.0985005804732082,794.9042191954042
190194479,201487,145760117,183549,306765.2887096774,324.97903225806454,235096.9629032258,296.0467741935484,1.3048458173232669,1.097728671907774,794.1210085590224
3926232,56633,145504242,114433,6332.6322580645165,91.34354838709677,234684.26129032258,184.56935483870967,0.026983625673263876,0.4949009464053201,1271.5234416645549
190239847,201860,146647981,183985,306838.4629032258,325.5806451612903,236529.00161290323,296.75,1.2972551391621272,1.0971546593472294,797.0648748539284
190227062,201905,146591301,183988,306817.84193548386,325.6532258064516,236437.5822580645,296.7548387096774,1.2976695117809207,1.097381350957671,796.7438148140096
190239597,201441,144977335,183206,306838.05967741937,324.9048387096774,233834.41129032258,295.4935483870968,1.3122023314885738,1.0995327663941137,791.3350818204644
190252095,201505,145297751,183495,306858.21774193546,325.008064516129,234351.2112903226,295.9596774193548,1.309394630616134,1.0981498133464127,791.8349328319573
190417719,202067,145677900,184043,307125.35322580644,325.9145161290323,234964.35483870967,296.84354838709675,1.3071146618670368,1.097933635074412,791.5427372950886
3925378,56615,145132824,114441,6331.254838709678,91.31451612903226,234085.2,184.58225806451614,0.027046796801804118,0.49470906405920956,1268.1890581172831
190364111,201544,145327462,183300,307038.88870967744,325.0709677419355,234399.13225806452,295.64516129032256,1.309897719124827,1.099530823786143,792.8393998908892
190278560,201126,144487945,182457,306900.9032258064,324.39677419354837,233045.07258064515,294.28548387096777,1.3169165081557497,1.1023199986846215,791.9013520993988
190221368,201093,144322376,182465,306808.65806451614,324.34354838709675,232778.02580645162,294.2983870967742,1.318031016895121,1.1020908119365358,790.9592305373633
3897378,56285,144103320,113699,6286.093548387097,90.78225806451613,232424.70967741936,183.38548387096773,0.027045719696118034,0.49503513663268806,1267.4106192666602
3891073,56261,143828733,113443,6275.924193548387,90.74354838709678,231981.82741935484,182.9725806451613,0.027053516490338547,0.4959406926826688,1267.85022434174
190376350,201170,142217667,182294,307058.62903225806,324.46774193548384,229383.33387096773,294.02258064516127,1.3386265856829167,1.1035470174553195,780.1555015524373
190189083,200714,142677091,181519,306756.585483871,323.73225806451615,230124.34032258065,292.77258064516127,1.333003649478668,1.105746505875418,786.0173921187313
3850479,55522,142063871,112030,6210.45,89.5516129032258,229135.27580645162,180.69354838709677,0.027103858094926894,0.4955993930197269,1268.0877532803713
3853145,55526,142341911,112014,6214.75,89.55806451612904,229583.72741935484,180.66774193548386,0.02706964500427425,0.49570589390611886,1270.7510757583873
3873310,55933,143310304,112462,6247.274193548387,90.21451612903226,231145.65161290322,181.39032258064515,0.027027435515034566,0.49735021607298463,1274.2997990432323
3900339,56248,144338541,112991,6290.86935483871,90.72258064516129,232804.09838709678,182.24354838709678,0.02702215896722969,0.49780956005345556,1277.4339637670257
3901481,56270,144098127,113007,6292.711290322581,90.75806451612904,232416.33387096773,182.2693548387097,0.027075168020747418,0.4979337563159804,1275.1256736308371
190298454,201508,145405162,182739,306932.9903225806,325.01290322580644,234524.45483870967,294.74032258064517,1.3087462053100976,1.1027093286052785,795.6985755640559
190282127,201461,145588747,182993,306906.6564516129,324.93709677419355,234820.55967741937,295.15,1.3069837533528605,1.1009218931871712,795.5973561830234
3924011,56628,145171680,114202,6329.05,91.33548387096774,234147.87096774194,184.19677419354838,0.027030141140475885,0.495858216143325,1271.183341797867
190292729,201856,146565526,183946,306923.7564516129,325.5741935483871,236396.00967741935,296.68709677419355,1.298345758333375,1.0973655311885009,796.785610994531
190302239,201897,146602368,183974,306939.0951612903,325.64032258064515,236455.4322580645,296.73225806451615,1.298084346086415,1.097421374759477,796.8646004326698
190307937,201847,146659190,183919,306948.28548387095,325.55967741935484,236547.0806451613,296.64354838709676,1.297620265051239,1.097477693984852,797.4118497816974
190331431,201878,146732601,184181,306986.17903225805,325.60967741935485,236665.48548387096,297.06612903225806,1.2971311740054277,1.0960848295969725,796.6761012265109
190264891,201475,145761220,183480,306878.8564516129,324.9596774193548,235098.74193548388,295.93548387096774,1.3053190073463985,1.098076084586876,794.425659472422
190296335,201495,145845956,183465,306929.57258064515,324.991935483871,235235.4129032258,295.91129032258067,1.3047762188209044,1.098274875316818,794.9524759490911
190328418,201486,146033859,183438,306981.3193548387,324.97741935483873,235538.48225806453,295.8677419354839,1.303317047863537,1.0983874660648285,796.0938246164917
3927209,56645,145854310,114440,6334.208064516129,91.36290322580645,235248.88709677418,184.58064516129033,0.026925560170282248,0.4949755330304089,1274.5046312478155
190329638,201553,145927634,183277,306983.2870967742,325.0854838709677,235367.15161290322,295.60806451612905,1.3042741308339174,1.0997179133224573,796.2135674416321
190308206,201527,145962693,183223,306948.7193548387,325.0435483870968,235423.69838709678,295.52096774193546,1.3038140232175628,1.0999001217096107,796.6395758174465
190305171,201541,145925790,183224,306943.8241935484,325.06612903225806,235364.17741935485,295.52258064516127,1.3041229449571594,1.099970527878444,796.4338187137056
3926519,56632,145163959,114416,6333.095161290323,91.34193548387097,234135.4177419355,184.54193548387096,0.027048855838934512,0.4949657390574745,1268.7382796112431
190293816,201867,146617902,183934,306925.5096774194,325.59193548387094,236480.4870967742,296.6677419354839,1.2978893668796325,1.0974969282460012,797.1223482336055
190336811,201861,146528124,183951,306994.8564516129,325.5822580645161,236335.68387096774,296.6951612903226,1.2989780105285453,1.0973628846812467,796.5606275584258
190311165,201791,146665336,183918,306953.4919354839,325.4693548387097,236556.9935483871,296.64193548387095,1.297587897661108,1.0971791776770081,797.4496025402625
190352857,201870,146909876,184216,307020.7370967742,325.5967741935484,236951.4129032258,297.1225806451613,1.295711780466005,1.0958331523863292,797.4870586702566
190285466,201822,146477638,184220,306912.04193548387,325.51935483870966,236254.2548387097,297.1290322580645,1.2990751939896792,1.0955488003474108,795.1234285093909
190345458,201870,147127667,184190,307008.80322580645,325.5967741935484,237302.68870967743,297.0806451612903,1.2937434670258179,1.0959878386448776,798.7820565720181
190317194,201845,146763692,184177,306963.21612903225,325.55645161290323,236715.63225806452,297.05967741935484,1.296759378334527,1.0959294591615674,796.8622140658172
190344760,201855,147018413,184149,307007.67741935485,325.5725806451613,237126.47258064518,297.01451612903224,1.2947001407231895,1.0961503999478683,798.3666107336993
190245391,201752,146836534,184216,306847.4048387097,325.40645161290325,236833.1193548387,297.1225806451613,1.2956270882830836,1.0951925999913146,797.0889282147044
190340115,201825,147168466,184220,307000.18548387097,325.5241935483871,237368.4935483871,297.1290322580645,1.2933485017095985,1.0955650852241885,798.8734447942677
190327735,201873,146864837,184211,306980.21774193546,325.6016129032258,236878.7693548387,297.11451612903227,1.295938080808274,1.0958791820249605,797.2642078920369
190378928,201901,146876759,184201,307062.7870967742,325.64677419354837,236897.99838709677,297.0983870967742,1.2961814333062727,1.0960906835467776,797.3722129630132
190233495,201851,146691045,184224,306828.21774193546,325.56612903225806,236598.45967741936,297.13548387096773,1.296831002874102,1.0956824300851138,796.2645746482543
