expected bytes,actual bytes,expected packets,actual packets,bytes ratio,packets ratio
189489577,79800114,40686,97107,0.42113194437074497,2.3867423683822446
189619403,80183744,40707,98702,0.4228667674900337,2.424693541651313
189172097,79592155,39668,96744,0.4207394021751527,2.4388423918523747
187046094,79093981,36921,95303,0.4228582340778525,2.5812681129980226
186794574,78719722,36317,94080,0.421424029158363,2.5905223449073436
