received bytes,received packets,sent bytes,sent packets,received bytes per seconds,received packets per seconds,sent bytes per seconds,sent packets per seconds,bytes ratio,packets ratio,bytes per packet
103582830,168819,81195716,154738,100565.85436893204,163.9019417475728,78830.7922330097,150.23106796116505,1.2757179208814415,1.0909989789192054,524.7302924944099
103597333,168656,81229466,154520,100579.93495145631,163.74368932038834,78863.55922330097,150.01941747572815,1.275366416910829,1.0914833031322806,525.6890111312451
103611209,168711,81313658,154534,100593.4067961165,163.79708737864078,78945.29902912621,150.03300970873786,1.274216552894472,1.0917403289890897,526.1861985064776
103617135,168630,80769925,154145,100599.16019417475,163.71844660194174,78417.40291262136,149.65533980582524,1.2828677877316341,1.0939699633462001,523.9866683966395
3320904,47303,78308229,95900,3224.178640776699,45.925242718446604,76027.4067961165,93.10679611650485,0.04240811013616462,0.4932533889468196,816.5613034410844
103593413,168510,80648880,153974,100576.1291262136,163.60194174757282,78299.88349514564,149.4893203883495,1.2844990903779445,1.0944055489887903,523.7824567784171
3304576,47217,78391635,95875,3208.326213592233,45.841747572815535,76108.38349514564,93.08252427184466,0.042154701837766234,0.4924850065189048,817.6441720990873
103704192,168788,81295235,154450,100683.68155339806,163.87184466019417,78927.41262135922,149.95145631067962,1.275649083245777,1.092832631919715,526.3530916154095
103628588,168932,81301214,154777,100610.27961165049,164.0116504854369,78933.21747572816,150.26893203883495,1.27462534569287,1.0914541566253384,525.2796862582942
103658535,168755,81362454,154577,100639.35436893204,163.8398058252427,78992.67378640777,150.0747572815534,1.2740340280296856,1.0917212780685355,526.3554992010454
103637763,168435,80842730,153921,100619.18737864078,163.52912621359224,78488.08737864078,149.4378640776699,1.2819676302371283,1.0942951254214826,525.2222243878354
3288743,46919,77829714,95328,3192.954368932039,45.55242718446602,75562.82912621359,92.55145631067961,0.04225562231925971,0.492184877475663,816.4412764350453
3319016,47231,78180504,95635,3222.345631067961,45.855339805825245,75903.40194174758,92.8495145631068,0.04245324384196858,0.4938673079939353,817.4884090552622
103595034,168548,80705199,153908,100577.70291262136,163.63883495145632,78354.56213592233,149.4252427184466,1.2836228060103043,1.0951217610520572,524.3729955557866
3283249,46970,77816521,95375,3187.6203883495145,45.601941747572816,75550.02038834951,92.59708737864078,0.04219218435632711,0.4924770642201835,815.9006133682831
3309263,47212,78229512,95642,3212.876699029126,45.8368932038835,75950.98252427185,92.85631067961165,0.042301976778277746,0.49363250454821106,817.9409882687522
103629671,168688,81279617,154361,100611.33106796116,163.7747572815534,78912.24951456311,149.8650485436893,1.274977353793387,1.0928148949540364,526.5553928777347
103578607,168421,80720635,153933,100561.75436893204,163.51553398058252,78369.54854368932,149.4495145631068,1.2831738377677528,1.0941188698979427,524.3881104116726
3305940,47229,78289710,95855,3209.650485436893,45.853398058252424,76009.42718446603,93.0631067961165,0.04222700531142599,0.49271295185436337,816.7514474988263
103638996,168452,80767209,153778,100620.38446601942,163.54563106796115,78414.76601941748,149.29902912621358,1.2831815941541325,1.0954232725097217,525.2195307521232
3300737,47324,78295002,95975,3204.5990291262137,45.945631067961166,76014.56504854369,93.17961165048544,0.04215769737128303,0.49308674133889036,815.7853816097942
103583105,168707,81186411,154346,100566.1213592233,163.79320388349515,78821.75825242719,149.8504854368932,1.275867521721092,1.093044199396162,526.0026887642051
103576325,168622,81252666,154546,100559.53883495145,163.71067961165048,78886.08349514563,150.04466019417475,1.2747437111786584,1.0910796785423111,525.7506891152149
103679255,168807,81351912,154612,100659.47087378641,163.89029126213592,78982.43883495146,150.10873786407768,1.2744538198438409,1.0918104674928208,526.1681628851577
103570233,168653,81319474,154534,100553.62427184466,163.7407766990291,78950.94563106797,150.03300970873786,1.2736215312951975,1.091365007053464,526.2238342371259
103613097,168676,81330770,154532,100595.23980582524,163.76310679611652,78961.91262135922,150.03106796116504,1.2739716714842366,1.0915279683172416,526.303742914089
103598421,168405,80804873,153982,100580.99126213593,163.5,78451.33300970873,149.49708737864077,1.2820813541777363,1.0936667922224677,524.7683040874907
3321406,47340,78308928,95990,3224.6660194174756,45.96116504854369,76028.0854368932,93.19417475728156,0.04241414210139615,0.49317637253880614,815.8029794770289
103696771,168727,81313386,154460,100676.47669902912,163.8126213592233,78945.03495145631,149.96116504854368,1.275273065126079,1.0923669558461737,526.4365272562476
103592107,168778,81261338,154584,100574.86116504854,163.8621359223301,78894.50291262136,150.08155339805825,1.2748018867225641,1.0918206282668323,525.677547482275
103613743,168417,80910982,154014,100595.86699029127,163.5116504854369,78554.35145631067,149.52815533980583,1.2805893642472415,1.0935174724375707,525.3482280831613
3307272,47206,78166535,95826,3210.9436893203883,45.83106796116505,75889.83980582525,93.03495145631068,0.04231058726090391,0.4926220441216371,815.7132197942103
103538354,168419,80704050,153867,100522.67378640777,163.51359223300972,78353.44660194175,149.3854368932039,1.2829387620571706,1.0945751850624241,524.5052545380101
3327684,47681,78018785,96316,3230.7611650485437,46.29223300970874,75746.39320388349,93.51067961165049,0.04265234327860912,0.4950475518086299,810.0293305369825
103599716,168612,81328046,154305,100582.24854368932,163.70097087378642,78959.26796116505,149.8106796116505,1.273849810679086,1.092718965684845,527.0603415313826
103591452,168703,81261670,154602,100574.22524271844,163.78932038834952,78894.82524271845,150.0990291262136,1.2747886180532593,1.0912083931643835,525.6184913519877
103663437,168659,81344924,154490,100644.11359223301,163.74660194174757,78975.65436893204,149.9902912621359,1.2743688469117016,1.0917146740889379,526.5384426176452
103684458,168491,80897016,153978,100664.52233009708,163.58349514563108,78540.7922330097,149.49320388349514,1.2816845803063985,1.0942537245580537,525.3803530374469
3323917,47566,78444971,96199,3227.1038834951455,46.18058252427184,76160.16601941748,93.39708737864078,0.04237259517885474,0.49445420430565806,815.4447655381033
103575105,168637,81222889,154310,100558.35436893204,163.7252427184466,78857.17378640777,149.81553398058253,1.275196022638397,1.092845570604627,526.3617976799948
103629011,168813,81377798,154774,100610.69029126213,163.89611650485438,79007.5708737864,150.26601941747572,1.2734310038715966,1.0907064494036467,525.7846795973484
103640028,168616,81362534,154520,100621.38640776699,163.70485436893205,78992.75145631068,150.01941747572815,1.2738053119142037,1.0912244369660886,526.5501812063163
103658817,168919,81460953,154874,100639.6281553398,163.9990291262136,79088.30388349514,150.3631067961165,1.2724969839230829,1.0906866226739156,525.9821080362101
103654714,168768,81228185,154628,100635.64466019417,163.85242718446602,78862.31553398058,150.1242718446602,1.276092947294095,1.0914452751118815,525.3135589931966
103625920,168706,81246441,154561,100607.68932038835,163.79223300970872,78880.03980582525,150.05922330097087,1.27545180717516,1.0915172650280471,525.6593901436974
103614720,168724,81295717,154591,100596.81553398058,163.80970873786407,78927.88058252427,150.0883495145631,1.2745409453735428,1.091421880963316,525.8761312107432
103616694,168662,81421434,154613,100598.73203883495,163.7495145631068,79049.9359223301,150.10970873786408,1.2725972622884534,1.0908655805139282,526.6144114660475
103619131,168791,81232965,154696,100601.09805825242,163.8747572815534,78866.95631067961,150.19029126213593,1.2755798215662817,1.0911141852407302,525.113545275896
103624200,168707,81271227,154629,100606.01941747573,163.79320388349515,78904.10388349515,150.1252427184466,1.2750416577320778,1.0910437240103732,525.5885183245058
103632663,168745,81219329,154613,100614.2359223301,163.83009708737865,78853.71747572816,150.10970873786408,1.2759605906126115,1.0914024047137045,525.3072445395924
103642553,168917,81391897,154730,100623.83786407766,163.99708737864077,79021.25922330096,150.2233009708738,1.273376795726975,1.0916887481419246,526.0253150649519
103617290,168754,81345193,154624,100599.31067961165,163.8388349514563,78975.91553398059,150.12038834951457,1.2737973342813262,1.0913829677152318,526.0838744308775
103650808,168934,81446884,154813,100631.85242718447,164.01359223300972,79074.64466019417,150.30388349514564,1.2726184589210312,1.0912132702034067,526.0984801018002
103577907,168356,80826186,153974,100561.07475728156,163.45242718446602,78472.02524271845,149.4893203883495,1.2814894791645866,1.0934053801291128,524.9339888552613
3303942,47203,78421274,95775,3207.7106796116504,45.828155339805825,76137.15922330097,92.98543689320388,0.042130685099556024,0.492853040981467,818.8073505612111
103581005,168699,81130020,154409,100564.08252427184,163.7854368932039,78767.00970873787,149.9116504854369,1.2767284539064578,1.0925464189263578,525.4228704285372
103631765,168364,80786053,153968,100613.3640776699,163.46019417475728,78433.06116504854,149.48349514563108,1.282792773648689,1.0934999480411514,524.6937870206796
3339014,47732,78266171,96371,3241.7611650485437,46.341747572815535,75986.57378640777,93.56407766990291,0.04266228892173606,0.4952942275165766,812.1340548505256
103634714,168792,81282347,154502,100616.22718446601,163.8757281553398,78914.9,150.00194174757283,1.2749965745944811,1.092490712094342,526.092523074135
103671120,168725,81384730,154647,100651.57281553397,163.8106796116505,79014.30097087378,150.14271844660195,1.2738399451592455,1.0910331270571043,526.2612918452993
103632974,168912,81445757,154740,100614.53786407768,163.99223300970874,79073.55048543689,150.23300970873785,1.2724171008687415,1.0915858860023264,526.3393886519323
103625111,168648,81325603,154554,100606.90388349515,163.73592233009708,78956.89611650485,150.052427184466,1.2742003400823232,1.0911914282386739,526.1953944899517
103667258,168851,81429504,154665,100647.82330097088,163.93300970873787,79057.7708737864,150.1601941747573,1.2730920969382302,1.0917208159570686,526.4895354475802
103574361,168393,81535543,153988,100557.63203883496,163.4883495145631,79160.7213592233,149.50291262135923,1.270297065415999,1.0935462503571707,529.4928371041899
3353598,48213,80183744,98702,3255.9203883495147,46.80873786407767,77848.29514563107,95.82718446601942,0.04182391383470445,0.48847034507912707,812.3821604425442
104099281,170444,82390473,155909,101067.26310679612,165.47961165048542,79990.75048543689,151.36796116504854,1.2634868718377184,1.0932274596078482,528.4523215465432
104103864,170496,82387739,156126,101071.71262135923,165.53009708737864,79988.09611650485,151.57864077669902,1.2635844272895995,1.0920410437723378,527.700312568054
104072641,170614,82289731,156140,101041.39902912622,165.64466019417475,79892.9427184466,151.59223300970874,1.2647099429696762,1.092698859997438,527.0253042141668
104065862,169923,82058413,155548,101034.81747572815,164.973786407767,79668.36213592233,151.01747572815535,1.2681924764984183,1.092415203024147,527.5439928510814
3316412,47466,79271140,97421,3219.8174757281554,46.08349514563107,76962.2718446602,94.58349514563106,0.04183631016281587,0.48722554685334785,813.696636248858
104056367,170421,82353868,155792,101025.59902912621,165.45728155339805,79955.21165048543,151.25436893203883,1.2635273791875812,1.0939008421485057,528.6142292287152
104137427,170650,82552621,156282,101104.29805825243,165.67961165048544,80148.17572815534,151.73009708737865,1.2614672403920404,1.091936371431131,528.2285931841159
104085680,170433,82543485,156177,101054.05825242719,165.46893203883496,80139.30582524271,151.62815533980583,1.260979954989785,1.0912810465049272,528.5252309879176
104115472,170589,81610051,156187,101082.98252427185,165.62038834951457,79233.05922330097,151.6378640776699,1.2757677605176352,1.0922099790635584,522.5150044497941
104128430,170660,81711438,156210,101095.56310679612,165.6893203883495,79331.4932038835,151.6601941747573,1.2743433789526504,1.0925036809423212,523.0871135010563
104097193,170271,81215752,155593,101065.2359223301,165.3116504854369,78850.24466019418,151.0611650485437,1.28173649121663,1.0943358634385865,521.9756158696085
3361021,48174,79239945,97917,3263.1271844660196,46.77087378640777,76931.9854368932,95.06504854368931,0.04241574120224339,0.491988112380894,809.256257851037
104129644,170279,80996944,155408,101096.74174757281,165.31941747572816,78637.80970873787,150.88155339805826,1.2855996641058458,1.0956900545660455,521.1890250180171
3346488,47874,79081858,97796,3249.017475728155,46.47961165048544,76778.50291262136,94.94757281553397,0.04231675993247402,0.4895292240991452,808.6410282629147
104024767,170152,81036540,155301,100994.91941747573,165.19611650485436,78676.25242718446,150.77766990291263,1.2836773016222065,1.0956272013702424,521.8030791817181
3286324,47135,78114306,96754,3190.6058252427183,45.762135922330096,75839.13203883496,93.93592233009709,0.04207070597285983,0.4871633214130682,807.3496289559088
3321459,47536,78552363,97300,3224.7174757281555,46.15145631067961,76264.43009708737,94.46601941747574,0.04228337472164905,0.4885508735868448,807.321305241521
104123925,170219,81162527,155291,101091.18932038835,165.2611650485437,78798.56990291263,150.76796116504855,1.2829063959529008,1.09612920259384,522.6479770237812
3322822,47521,78573720,97500,3226.0407766990293,46.136893203883496,76285.16504854368,94.66019417475728,0.04228922851049944,0.4873948717948718,805.8843076923077
104030445,170338,81655579,155899,101000.43203883494,165.3766990291262,79277.26116504855,151.35825242718445,1.2740151533307968,1.0926176563031194,523.7723077120444
104115465,170380,81750762,156141,101082.97572815535,165.41747572815535,79369.67184466019,151.59320388349514,1.27357179863351,1.091193216387752,523.5701193152343
104084706,170258,81322214,155698,101053.11262135922,165.29902912621358,78953.60582524272,151.1631067961165,1.2799049715985351,1.093514367557708,522.3073771018253
3336212,47876,79323793,97822,3239.0407766990293,46.48155339805825,77013.39126213592,94.97281553398058,0.04205815019460807,0.4894195579726442,810.8993171270266
104094442,170520,81695793,155874,101062.56504854369,165.55339805825244,79316.30388349514,151.33398058252428,1.2741713884826358,1.0939605065629932,524.1143038608107
104080356,170507,81730222,156086,101048.88932038835,165.54077669902912,79349.73009708738,151.53980582524272,1.2734622940336562,1.092391373986136,523.6230155170867
104119982,170456,81770256,156147,101087.36116504854,165.49126213592234,79388.59805825242,151.5990291262136,1.2733234197041037,1.0916380077747252,523.6748448577302
104173850,170700,81855853,156381,101139.66019417475,165.72815533980582,79471.70194174757,151.82621359223302,1.272649983868594,1.0915648320448137,523.4386082708257
104104188,170624,81637728,156215,101072.02718446602,165.65436893203884,79259.93009708737,151.66504854368932,1.2751970265512533,1.092238261370547,522.5985212687642
104097390,170696,81694793,156236,101065.42718446603,165.7242718446602,79315.33300970873,151.68543689320387,1.2742230707408733,1.0925522926854245,522.8935264599708
104083371,170480,81747527,156186,101051.81650485437,165.51456310679612,79366.53106796117,151.6368932038835,1.2732295987375863,1.0915190862177149,523.3985568488853
104048076,170002,81214047,155506,101017.54951456311,165.0504854368932,78848.58932038835,150.97669902912622,1.2811586153316556,1.0932182681054108,522.2566781989119
3336351,47715,78719392,97659,3239.1757281553396,46.3252427184466,76426.59417475728,94.81456310679611,0.04238283496905058,0.4885878413663871,806.063875321271
104032425,170491,81614569,156007,101002.35436893204,165.5252427184466,79237.44563106797,151.4631067961165,1.2746795856999502,1.092841987859519,523.1468395648914
104129869,170830,81794210,156315,101096.96019417475,165.85436893203882,79411.85436893204,151.7621359223301,1.2730713946622871,1.0928573713335252,523.2652656494898
104087680,170422,81619996,156101,101056.0,165.45825242718448,79242.7145631068,151.55436893203884,1.2752718096188096,1.0917418850615948,522.86657997066
104056072,170523,81596455,156236,101025.31262135922,165.55631067961164,79219.85922330097,151.68543689320387,1.2752523623728507,1.091444993471415,522.264106863975
104128580,170487,81611366,156112,101095.70873786407,165.52135922330098,79234.3359223301,151.56504854368933,1.2759078190162876,1.092081326227324,522.774456800246
104065496,170354,81710118,156134,101034.46213592232,165.39223300970875,79330.21165048543,151.5864077669903,1.273593754937424,1.0910756145362317,523.3332778254576
104044269,170044,81107585,155466,101013.85339805826,165.09126213592234,78745.2281553398,150.9378640776699,1.2827933293785039,1.093769698840904,521.7062573167124
3326863,47491,78717737,97432,3229.964077669903,46.10776699029126,76424.98737864077,94.59417475728155,0.04226319412612179,0.48742712866409393,807.9248809426061
104045077,170213,81048956,155490,101014.63786407767,165.25533980582523,78688.3067961165,150.96116504854368,1.2837312426331562,1.0946877612708212,521.2486719403176
3315097,47607,78835888,97550,3218.5407766990293,46.220388349514565,76539.69708737863,94.70873786407768,0.04205060771307605,0.4880266529984623,808.1587698616095
104133221,170461,81608199,155876,101100.2145631068,165.49611650485437,79231.26116504855,151.33592233009708,1.2760142029356634,1.093567964279299,523.5456324257743
104090833,170416,81690319,156044,101059.06116504854,165.45242718446602,79310.98932038835,151.4990291262136,1.274212590600852,1.0921022275768373,523.5082348568352
104043438,170370,81749154,156102,101013.04660194175,165.40776699029126,79368.11067961165,151.55533980582524,1.2727157763614287,1.0914017757620018,523.6906253603413
104146886,170436,81262828,155617,101113.48155339806,165.47184466019417,78895.94951456311,151.08446601941748,1.281605483875112,1.0952273851828527,522.1976262233561
3306383,47064,78196784,96702,3210.080582524272,45.693203883495144,75919.2077669903,93.88543689320389,0.04228285142775181,0.48669107153936836,808.6366776281773
3306396,47534,78538994,97260,3210.0932038834953,46.1495145631068,76251.45048543689,94.42718446601941,0.04209878216672854,0.4887312358626362,807.5158749742957
104038918,170197,81049324,155349,101008.65825242718,165.2398058252427,78688.6640776699,150.8242718446602,1.2836494231586681,1.0955783429568262,521.7241437022446
3309318,47355,78248894,96995,3212.9300970873787,45.97572815533981,75969.8,94.16990291262135,0.04229220159968012,0.48822104232176916,806.7312129491211
3316068,47470,78527617,97150,3219.483495145631,46.0873786407767,76240.40485436893,94.32038834951456,0.04222804825466689,0.48862583633556356,808.3130931549151
104121150,170471,81681931,155944,101088.49514563107,165.50582524271846,79302.84563106796,151.4019417475728,1.2747145999768297,1.0931552352126404,523.7901490278562
104100063,170293,81068308,155494,101068.02233009708,165.33300970873788,78707.09514563107,150.9650485436893,1.2841030677487435,1.0951740903185976,521.3597180598608
3304226,47343,78677446,97265,3207.9864077669904,45.96407766990291,76385.86990291261,94.43203883495146,0.04199711820843803,0.4867424047704724,808.8978152470056
104201646,170406,81207044,155550,101166.64660194174,165.44271844660193,78841.79029126214,151.01941747572815,1.2831601898968272,1.0955062680810028,522.0639279974284
3318611,47594,78739188,97572,3221.952427184466,46.20776699029126,76445.81359223301,94.73009708737864,0.04214687862922843,0.487783380478006,806.9854876398967
104091563,170568,81552100,155969,101059.76990291262,165.6,79176.79611650485,151.426213592233,1.276381147757078,1.0936019337175977,522.8737761991165
104021969,170393,81694513,156044,100992.20291262136,165.43009708737864,79315.06116504854,151.4990291262136,1.2733042303587758,1.0919548332521596,523.5351118915178
104121495,170564,81626129,156192,101088.83009708738,165.59611650485436,79248.66893203884,151.64271844660195,1.2755902586045702,1.0920149559516492,522.6012151710715
103900351,170055,81683773,155973,100874.12718446602,165.10194174757282,79304.63398058253,151.43009708737864,1.2719827596602327,1.0902848569944799,523.7045706628711
104090461,170611,81718034,156211,101058.7,165.64174757281555,79337.89708737865,151.6611650485437,1.273775884035585,1.092183008879016,523.1259898470659
104116060,170192,81200487,155595,101083.55339805825,165.23495145631068,78835.42427184466,151.0631067961165,1.2822097975840958,1.0938140685754683,521.8707991902054
3324006,47579,78645710,97476,3227.190291262136,46.193203883495144,76355.05825242719,94.63689320388349,0.04226557303634235,0.48810989371742786,806.8212688251467
104116098,170695,81597855,156077,101083.59029126214,165.7233009708738,79221.21844660194,151.53106796116504,1.2759661145504377,1.0936588991331202,522.8051218308912
104115185,170458,81622869,156080,101082.70388349515,165.49320388349514,79245.50388349514,151.53398058252426,1.275563898642181,1.0921194259354177,522.9553370066633
104081533,170360,81266707,155775,101050.03203883495,165.39805825242718,78899.71553398058,151.2378640776699,1.2807401313800004,1.0936286310383565,521.6928711282299
3333957,47470,78634630,97450,3236.8514563106796,46.0873786407767,76344.30097087378,94.6116504854369,0.04239807575873378,0.4871216008209338,806.9228322216521
103976082,170087,81032878,155347,100947.65242718447,165.13300970873786,78672.69708737863,150.8223300970874,1.2831345074526417,1.0948843556682781,521.6249943674484
3296343,47387,78445054,97336,3200.333009708738,46.00679611650485,76160.24660194175,94.50097087378641,0.042021043162262336,0.4868394016602285,805.9202556094353
104089438,170506,81736112,155989,101057.7067961165,165.53980582524272,79355.44854368932,151.44563106796116,1.273481640526283,1.0930642545307683,523.9863836552578
104160256,170701,81765702,156234,101126.46213592232,165.72912621359222,79384.17669902912,151.68349514563107,1.2738868920858772,1.0925982820640834,523.354084258228
104132788,170527,81774519,156194,101099.79417475728,165.56019417475727,79392.73689320388,151.64466019417475,1.2734136412346246,1.0917640882492285,523.5445599702933
104099420,170372,81309355,155627,101067.39805825242,165.40970873786407,78941.1213592233,151.09417475728156,1.2802883505840135,1.0947457703354817,522.4630366196097
3326630,47461,78839694,97486,3229.73786407767,46.07864077669903,76543.39223300971,94.64660194174758,0.04219486189279223,0.48684939375910385,808.7283712533082
104077972,170592,81666632,156110,101046.57475728156,165.6233009708738,79287.9922330097,151.5631067961165,1.2744246879190513,1.0927679200563705,523.1351739158285
104059727,170299,81759042,156027,101028.86116504854,165.3388349514563,79377.71067961166,151.48252427184465,1.2727610849451978,1.0914713479077338,524.0057297775385
104130697,170463,81752019,156124,101097.7640776699,165.49805825242717,79370.89223300971,151.57669902912622,1.273738536047654,1.091843662729625,523.6351810099665
104167948,170667,81848530,156190,101133.93009708737,165.69611650485436,79464.59223300971,151.64077669902912,1.2726917392407657,1.0926883923426596,524.0318202189641
104078600,170495,81568875,156116,101047.18446601942,165.52912621359224,79193.08252427184,151.56893203883496,1.2759597334154724,1.0921045888954368,522.4888864690358
103961389,170507,81585382,156119,100933.38737864078,165.54077669902912,79209.10873786408,151.5718446601942,1.2742649044653611,1.0921604673358143,522.5845797116302
104041086,170385,81631809,156082,101010.76310679612,165.42233009708738,79254.18349514563,151.5359223300971,1.2745164816817915,1.0916377288860983,523.0059135582578
104189703,170539,81807037,156125,101155.05145631068,165.5718446601942,79424.30776699029,151.57766990291262,1.2736031864838229,1.0923234587670136,523.9842241793435
104087777,170519,81603713,156240,101056.09417475728,165.552427184466,79226.90582524272,151.6893203883495,1.275527462825129,1.0913914490527394,522.2971902201741
104082444,170677,81612436,156190,101050.91650485437,165.70582524271845,79235.37475728155,151.64077669902912,1.2753257849085646,1.0927524169281004,522.5202381714579
104067650,170391,81574751,156120,101036.55339805825,165.4281553398058,79198.78737864077,151.5728155339806,1.2757335906547849,1.0914104534973097,522.5131373302588
104040441,170522,81699087,156102,101010.13689320389,165.55533980582524,79319.50194174757,151.55533980582524,1.2734590412252709,1.0923754980717735,523.3698927624246
104076057,170421,81763978,156032,101044.71553398058,165.45728155339805,79382.50291262136,151.4873786407767,1.2728839709829187,1.0922182629204267,524.0205727030353
104130510,170542,81841384,156218,101097.58252427184,165.5747572815534,79457.65436893204,151.66796116504855,1.272345418792038,1.091692378599137,523.8921507124659
104021424,170076,81248980,155505,100991.67378640777,165.12233009708737,78882.50485436893,150.9757281553398,1.280279752435046,1.093701167165043,522.4846789492299
3319474,47533,78856691,97532,3222.7902912621357,46.14854368932039,76559.89417475728,94.69126213592233,0.042095020193023316,0.48735799532461144,808.5212135504245
104044028,170411,81542799,155948,101013.61941747573,165.447572815534,79167.76601941748,151.40582524271844,1.2759437899599204,1.0927424526124092,522.8845448482828
104062859,170144,81177753,155512,101031.90194174758,165.1883495145631,78813.35242718447,150.98252427184465,1.281913518843026,1.0940892021194506,522.0031444518751
